variant_id,s_m,x_m,y_m,target_speed_mps,mission,direction,fsm_zone,fsm_event_ids,fsm_actions,fsm_conditions,fsm_hold_sec,direction_source
p2_t1_f2,84.5854,-66.2837,0.1083,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,84.6854,-66.2237,0.0283,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,84.7853,-66.1632,-0.0513,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,84.8853,-66.1023,-0.1306,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,84.9853,-66.0411,-0.2097,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,85.0853,-65.9796,-0.2885,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,85.1853,-65.9177,-0.3670,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,85.2853,-65.8556,-0.4454,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,85.3852,-65.7931,-0.5234,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,85.4852,-65.7303,-0.6012,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,85.5852,-65.6670,-0.6786,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,85.6852,-65.6034,-0.7557,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,85.7852,-65.5392,-0.8324,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,85.8852,-65.4746,-0.9087,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,85.9851,-65.4093,-0.9844,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,86.0851,-65.3435,-1.0597,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,86.1851,-65.2771,-1.1344,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,86.2851,-65.2101,-1.2087,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,86.3851,-65.1425,-1.2824,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,86.4851,-65.0744,-1.3556,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,86.5851,-65.0058,-1.4283,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,86.6851,-64.9367,-1.5006,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,86.7850,-64.8672,-1.5724,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,86.8850,-64.7973,-1.6439,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,86.9849,-64.7270,-1.7149,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,87.0850,-64.6563,-1.7857,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,87.1849,-64.5854,-1.8561,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,87.2849,-64.5141,-1.9263,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,87.3849,-64.4427,-1.9962,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,87.4848,-64.3710,-2.0659,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,87.5848,-64.2991,-2.1354,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,87.6848,-64.2271,-2.2047,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,87.7849,-64.1548,-2.2739,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,87.8848,-64.0825,-2.3429,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,87.9847,-64.0100,-2.4117,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,88.0848,-63.9373,-2.4805,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,88.1847,-63.8646,-2.5490,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,88.2848,-63.7917,-2.6175,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,88.3847,-63.7187,-2.6857,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,88.4847,-63.6455,-2.7539,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
p2_t1_f2,88.5825,-63.5738,-2.8204,0.000,NORMAL,1,BEND,BEND_START,ENTER_ZONE,,,PREVIEW_DEFAULT
p2_t1_f2,88.5847,-63.5722,-2.8219,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,88.6846,-63.4988,-2.8897,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,88.7847,-63.4251,-2.9574,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,88.8846,-63.3513,-3.0248,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,88.9846,-63.2772,-3.0919,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,89.0846,-63.2028,-3.1587,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,89.1845,-63.1281,-3.2251,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,89.2846,-63.0529,-3.2911,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,89.3845,-62.9774,-3.3566,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,89.4845,-62.9014,-3.4216,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,89.5845,-62.8249,-3.4860,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,89.6845,-62.7479,-3.5497,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,89.7844,-62.6703,-3.6127,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,89.8844,-62.5921,-3.6750,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,89.9845,-62.5132,-3.7365,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,90.0845,-62.4337,-3.7972,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,90.1845,-62.3535,-3.8569,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,90.2844,-62.2726,-3.9156,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,90.3844,-62.1910,-3.9733,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,90.4844,-62.1086,-4.0300,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,90.5844,-62.0255,-4.0856,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,90.6844,-61.9416,-4.1400,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,90.7843,-61.8570,-4.1933,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,90.8843,-61.7717,-4.2454,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,90.9842,-61.6857,-4.2963,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,91.0843,-61.5990,-4.3462,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,91.1842,-61.5117,-4.3949,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,91.2842,-61.4239,-4.4427,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,91.3842,-61.3355,-4.4895,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,91.4841,-61.2468,-4.5355,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,91.5842,-61.1576,-4.5808,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,91.6841,-61.0682,-4.6255,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,91.7841,-60.9785,-4.6696,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,91.8841,-60.8886,-4.7134,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,91.9841,-60.7985,-4.7567,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,92.0840,-60.7083,-4.7998,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,92.1841,-60.6179,-4.8427,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,92.2841,-60.5275,-4.8854,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,92.3840,-60.4370,-4.9279,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,92.4840,-60.3464,-4.9702,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,92.5840,-60.2558,-5.0124,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,92.6840,-60.1650,-5.0543,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,92.7839,-60.0742,-5.0961,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,92.8840,-59.9832,-5.1376,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,92.9839,-59.8921,-5.1788,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,93.0839,-59.8009,-5.2198,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,93.1839,-59.7095,-5.2603,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,93.2839,-59.6179,-5.3004,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,93.3838,-59.5262,-5.3401,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,93.4839,-59.4341,-5.3792,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,93.5838,-59.3419,-5.4178,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,93.6838,-59.2494,-5.4557,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,93.7838,-59.1566,-5.4930,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,93.8838,-59.0636,-5.5297,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,93.9837,-58.9704,-5.5658,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,94.0837,-58.8769,-5.6012,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,94.1837,-58.7831,-5.6359,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,94.2837,-58.6891,-5.6700,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,94.3837,-58.5949,-5.7035,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,94.4837,-58.5005,-5.7364,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,94.5836,-58.4059,-5.7687,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,94.6837,-58.3111,-5.8006,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,94.7836,-58.2162,-5.8319,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,94.8836,-58.1211,-5.8628,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,94.9836,-58.0258,-5.8932,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,95.0835,-57.9305,-5.9232,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,95.1836,-57.8349,-5.9527,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,95.2836,-57.7392,-5.9817,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,95.3835,-57.6434,-6.0100,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,95.4834,-57.5473,-6.0376,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,95.5835,-57.4509,-6.0643,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,95.6834,-57.3543,-6.0900,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,95.7834,-57.2574,-6.1145,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,95.8834,-57.1601,-6.1377,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,95.9834,-57.0625,-6.1593,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,96.0834,-56.9645,-6.1792,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,96.1834,-56.8661,-6.1972,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,96.2834,-56.7674,-6.2132,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,96.3834,-56.6684,-6.2271,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,96.4833,-56.5691,-6.2387,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,96.5833,-56.4696,-6.2480,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,96.6833,-56.3698,-6.2548,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,96.7833,-56.2699,-6.2589,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,96.8832,-56.1700,-6.2604,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,96.9832,-56.0700,-6.2591,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,97.0832,-55.9701,-6.2549,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,97.1832,-55.8704,-6.2477,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,97.2832,-55.7709,-6.2375,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,97.3832,-55.6718,-6.2243,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,97.4831,-55.5732,-6.2079,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,97.5831,-55.4751,-6.1884,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,97.6830,-55.3778,-6.1658,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,97.7830,-55.2812,-6.1400,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,97.8830,-55.1855,-6.1111,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,97.9830,-55.0907,-6.0792,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,98.0830,-54.9970,-6.0443,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,98.1830,-54.9044,-6.0065,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,98.2829,-54.8131,-5.9659,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,98.3829,-54.7230,-5.9225,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,98.4828,-54.6343,-5.8765,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,98.5829,-54.5469,-5.8278,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,98.6828,-54.4610,-5.7767,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,98.7828,-54.3766,-5.7232,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,98.8828,-54.2936,-5.6674,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,98.9828,-54.2120,-5.6095,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,99.0828,-54.1320,-5.5496,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,99.1828,-54.0534,-5.4878,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,99.2827,-53.9763,-5.4242,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,99.3827,-53.9006,-5.3589,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,99.4827,-53.8263,-5.2920,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,99.5826,-53.7534,-5.2236,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,99.6827,-53.6818,-5.1537,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,99.7827,-53.6116,-5.0825,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,99.8826,-53.5427,-5.0101,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,99.9826,-53.4750,-4.9365,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,100.0826,-53.4086,-4.8618,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,100.1826,-53.3433,-4.7860,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,100.2825,-53.2793,-4.7093,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,100.3826,-53.2164,-4.6315,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,100.4825,-53.1547,-4.5529,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,100.5825,-53.0942,-4.4733,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,100.6824,-53.0348,-4.3929,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,100.7825,-52.9765,-4.3116,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,100.8824,-52.9195,-4.2295,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,100.9825,-52.8635,-4.1466,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,101.0824,-52.8088,-4.0630,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,101.1824,-52.7552,-3.9786,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,101.2824,-52.7028,-3.8934,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,101.3823,-52.6515,-3.8076,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,101.4823,-52.6012,-3.7212,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,101.5824,-52.5520,-3.6341,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,101.6823,-52.5038,-3.5465,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,101.7822,-52.4565,-3.4585,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,101.8823,-52.4100,-3.3699,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,101.9823,-52.3643,-3.2810,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,102.0823,-52.3193,-3.1917,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,102.1823,-52.2749,-3.1021,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,102.2822,-52.2311,-3.0123,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,102.3822,-52.1877,-2.9222,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,102.4822,-52.1447,-2.8319,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,102.5822,-52.1020,-2.7415,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,102.6821,-52.0596,-2.6510,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,102.7821,-52.0173,-2.5604,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,102.8820,-51.9751,-2.4698,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,102.9821,-51.9329,-2.3791,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,103.0820,-51.8907,-2.2885,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,103.1820,-51.8484,-2.1979,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,103.2821,-51.8060,-2.1073,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,103.3820,-51.7635,-2.0168,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,103.4820,-51.7207,-1.9265,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,103.5819,-51.6778,-1.8362,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,103.6819,-51.6346,-1.7460,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,103.7820,-51.5912,-1.6559,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,103.8820,-51.5476,-1.5659,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,103.9819,-51.5039,-1.4760,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,104.0819,-51.4599,-1.3862,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,104.1818,-51.4159,-1.2965,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,104.2819,-51.3718,-1.2067,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,104.3819,-51.3276,-1.1170,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,104.4818,-51.2835,-1.0273,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,104.5818,-51.2395,-0.9375,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,104.6818,-51.1955,-0.8477,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,104.7817,-51.1517,-0.7579,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,104.8818,-51.1080,-0.6679,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,104.9817,-51.0645,-0.5779,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,105.0818,-51.0211,-0.4878,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,105.1817,-50.9779,-0.3977,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,105.2816,-50.9348,-0.3075,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,105.3817,-50.8918,-0.2172,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,105.4816,-50.8489,-0.1269,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,105.5816,-50.8060,-0.0366,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,105.6816,-50.7632,0.0538,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,105.7816,-50.7203,0.1441,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,105.8816,-50.6774,0.2344,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,105.9815,-50.6343,0.3246,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,106.0815,-50.5910,0.4147,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,106.1815,-50.5474,0.5047,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,106.2815,-50.5036,0.5946,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,106.3816,-50.4595,0.6844,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,106.4815,-50.4151,0.7739,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,106.5814,-50.3704,0.8633,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,106.6815,-50.3253,0.9526,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,106.7814,-50.2800,1.0417,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,106.8814,-50.2344,1.1307,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,106.9814,-50.1885,1.2195,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,107.0814,-50.1425,1.3083,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,107.1814,-50.0962,1.3969,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,107.2814,-50.0498,1.4855,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
p2_t1_f2,107.3814,-50.0032,1.5740,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
