s_m,x_m,y_m,target_speed_mps,mission,direction
191.8362,-58.1055,-41.6791,0.300,NORMAL,1
192.3265,-58.0755,-41.1897,0.300,NORMAL,1
192.7606,-58.0317,-40.7579,0.300,S_OBSTACLE,1
193.1946,-57.9879,-40.3261,0.300,S_OBSTACLE,1
193.6632,-57.9342,-39.8606,0.300,S_OBSTACLE,1
194.1318,-57.8805,-39.3950,0.300,S_OBSTACLE,1
194.4910,-57.8921,-39.0360,0.300,S_OBSTACLE,1
194.8502,-57.9037,-38.6770,0.300,S_OBSTACLE,1
195.2350,-57.8363,-38.2982,0.300,S_OBSTACLE,1
195.6197,-57.7689,-37.9194,0.300,S_OBSTACLE,1
195.9715,-57.7690,-37.5677,0.300,S_OBSTACLE,1
196.3232,-57.7690,-37.2159,0.300,S_OBSTACLE,1
196.7797,-57.7591,-36.7595,0.300,S_OBSTACLE,1
197.2361,-57.7491,-36.3032,0.300,S_OBSTACLE,1
197.6814,-57.7732,-35.8586,0.300,S_OBSTACLE,1
198.1266,-57.7972,-35.4140,0.300,S_OBSTACLE,1
198.5074,-57.8725,-35.0408,0.300,S_OBSTACLE,1
198.8882,-57.9478,-34.6675,0.300,S_OBSTACLE,1
199.3485,-58.0831,-34.2275,0.300,S_OBSTACLE,1
199.8088,-58.2183,-33.7875,0.300,S_OBSTACLE,1
200.2706,-58.3862,-33.3573,0.300,S_OBSTACLE,1
200.7324,-58.5540,-32.9271,0.300,S_OBSTACLE,1
201.0938,-58.6959,-32.5947,0.300,S_OBSTACLE,1
201.4553,-58.8379,-32.2623,0.300,S_OBSTACLE,1
201.8734,-59.0592,-31.9076,0.300,S_OBSTACLE,1
202.2914,-59.2804,-31.5528,0.300,S_OBSTACLE,1
202.5900,-59.4635,-31.3171,0.300,S_OBSTACLE,1
202.8885,-59.6467,-31.0813,0.300,S_OBSTACLE,1
203.2427,-59.8862,-30.8204,0.300,S_OBSTACLE,1
203.5968,-60.1257,-30.5595,0.300,S_OBSTACLE,1
203.9857,-60.4452,-30.3377,0.300,S_OBSTACLE,1
204.3747,-60.7646,-30.1159,0.300,S_OBSTACLE,1
204.7636,-61.0841,-29.8941,0.300,S_OBSTACLE,1
205.1429,-61.4093,-29.6988,0.300,S_OBSTACLE,1
205.5222,-61.7344,-29.5035,0.300,S_OBSTACLE,1
205.8719,-62.0436,-29.3400,0.300,S_OBSTACLE,1
206.2217,-62.3528,-29.1764,0.300,S_OBSTACLE,1
206.5715,-62.6620,-29.0129,0.300,S_OBSTACLE,1
207.0597,-63.1332,-28.8849,0.300,S_OBSTACLE,1
207.5480,-63.6043,-28.7569,0.300,S_OBSTACLE,1
208.0115,-64.0516,-28.6353,0.300,S_OBSTACLE,1
208.4750,-64.4989,-28.5137,0.300,S_OBSTACLE,1
208.8893,-64.9104,-28.4657,0.300,S_OBSTACLE,1
209.3036,-65.3219,-28.4176,0.300,S_OBSTACLE,1
209.6479,-65.6658,-28.4342,0.300,S_OBSTACLE,1
209.9921,-66.0096,-28.4509,0.300,S_OBSTACLE,1
210.3688,-66.3855,-28.4754,0.300,S_OBSTACLE,1
210.7455,-66.7614,-28.4999,0.300,S_OBSTACLE,1
211.0833,-67.0978,-28.5299,0.300,S_OBSTACLE,1
211.4211,-67.4343,-28.5599,0.300,S_OBSTACLE,1
211.9110,-67.9175,-28.6407,0.300,S_OBSTACLE,1
212.4008,-68.4006,-28.7216,0.300,S_OBSTACLE,1
212.6818,-68.6782,-28.7652,0.300,S_OBSTACLE,1
212.9628,-68.9558,-28.8088,0.300,S_OBSTACLE,1
213.3171,-69.3048,-28.8694,0.300,S_OBSTACLE,1
213.6713,-69.6538,-28.9299,0.300,S_OBSTACLE,1
214.0537,-70.0355,-28.9541,0.300,S_OBSTACLE,1
214.4362,-70.4172,-28.9783,0.300,S_OBSTACLE,1
214.8784,-70.8594,-28.9746,0.300,S_OBSTACLE,1
215.3206,-71.3016,-28.9709,0.300,S_OBSTACLE,1
215.6676,-71.6483,-28.9576,0.300,S_OBSTACLE,1
216.0145,-71.9950,-28.9444,0.300,S_OBSTACLE,1
216.3615,-72.3417,-28.9311,0.300,S_OBSTACLE,1
216.6889,-72.6638,-28.8727,0.300,S_OBSTACLE,1
217.0163,-72.9860,-28.8143,0.300,S_OBSTACLE,1
217.4484,-73.4010,-28.6938,0.300,S_OBSTACLE,1
217.8806,-73.8160,-28.5733,0.300,S_OBSTACLE,1
218.2224,-74.1364,-28.4540,0.300,S_OBSTACLE,1
218.5643,-74.4567,-28.3348,0.300,S_OBSTACLE,1
218.9061,-74.7771,-28.2155,0.300,S_OBSTACLE,1
219.2404,-75.0620,-28.0405,0.300,S_OBSTACLE,1
219.5748,-75.3468,-27.8655,0.300,S_OBSTACLE,1
219.9091,-75.6317,-27.6905,0.300,S_OBSTACLE,1
220.2761,-75.8989,-27.4389,0.300,S_OBSTACLE,1
220.6432,-76.1662,-27.1873,0.300,S_OBSTACLE,1
221.0102,-76.4334,-26.9357,0.300,S_OBSTACLE,1
221.3503,-76.6590,-26.6812,0.300,S_OBSTACLE,1
221.6905,-76.8847,-26.4266,0.300,S_OBSTACLE,1
222.0306,-77.1103,-26.1721,0.300,S_OBSTACLE,1
222.5173,-77.3861,-25.7711,0.300,S_OBSTACLE,1
223.0039,-77.6619,-25.3702,0.300,S_OBSTACLE,1
223.4747,-77.9147,-24.9731,0.300,S_OBSTACLE,1
223.9455,-78.1676,-24.5760,0.300,S_OBSTACLE,1
224.3788,-78.2871,-24.1594,0.300,S_OBSTACLE,1
224.8122,-78.4066,-23.7429,0.300,S_OBSTACLE,1
225.2588,-78.5388,-23.3163,0.300,S_OBSTACLE,1
225.7054,-78.6711,-22.8897,0.300,S_OBSTACLE,1
226.1396,-78.7633,-22.4655,0.300,S_OBSTACLE,1
226.5737,-78.8555,-22.0412,0.300,S_OBSTACLE,1
227.0076,-78.8819,-21.6081,0.300,S_OBSTACLE,1
227.4415,-78.9083,-21.1750,0.300,S_OBSTACLE,1
227.8507,-78.8781,-20.7670,0.300,S_OBSTACLE,1
228.2598,-78.8478,-20.3590,0.300,S_OBSTACLE,1
228.6960,-78.7368,-19.9371,0.300,S_OBSTACLE,1
229.1323,-78.6258,-19.5152,0.300,S_OBSTACLE,1
229.4979,-78.5584,-19.1559,0.300,S_OBSTACLE,1
229.8634,-78.4910,-18.7966,0.300,S_OBSTACLE,1
230.1971,-78.3410,-18.4986,0.300,S_OBSTACLE,1
230.5307,-78.1910,-18.2006,0.300,NORMAL,1
230.8643,-78.0410,-17.9026,0.300,NORMAL,1
231.2034,-77.8518,-17.6212,0.300,NORMAL,1
231.5426,-77.6625,-17.3397,0.300,NORMAL,1
231.8817,-77.4733,-17.0583,0.300,NORMAL,1
232.2859,-77.1688,-16.7924,0.300,NORMAL,1
232.6901,-76.8644,-16.5266,0.300,NORMAL,1
233.0738,-76.5319,-16.3350,0.300,NORMAL,1
233.4576,-76.1994,-16.1434,0.300,NORMAL,1
233.9417,-75.7623,-15.9352,0.300,NORMAL,1
234.4259,-75.3252,-15.7270,0.300,NORMAL,1
234.9010,-74.8561,-15.6513,0.300,NORMAL,1
235.3761,-74.3871,-15.5756,0.300,NORMAL,1
235.8351,-73.9283,-15.5639,0.300,NORMAL,1
236.2940,-73.4695,-15.5522,0.300,NORMAL,1
236.6994,-73.0648,-15.5737,0.300,NORMAL,1
237.1047,-72.6600,-15.5952,0.300,NORMAL,1
237.5009,-72.2653,-15.5607,0.300,NORMAL,1
237.8972,-71.8705,-15.5262,0.300,NORMAL,1
238.2789,-71.4894,-15.5463,0.300,NORMAL,1
238.6605,-71.1082,-15.5663,0.300,NORMAL,1
239.1425,-70.6332,-15.6479,0.300,NORMAL,1
239.6244,-70.1582,-15.7294,0.300,NORMAL,1
240.0745,-69.7206,-15.8347,0.300,NORMAL,1
240.5246,-69.2830,-15.9400,0.300,NORMAL,1
240.9271,-68.8903,-16.0281,0.300,NORMAL,1
241.3295,-68.4976,-16.1161,0.300,NORMAL,1
241.7801,-68.0624,-16.2328,0.300,NORMAL,1
242.2307,-67.6272,-16.3495,0.300,NORMAL,1
242.6307,-67.2434,-16.4624,0.300,NORMAL,1
243.0307,-66.8597,-16.5753,0.300,NORMAL,1
243.4414,-66.4539,-16.6383,0.300,NORMAL,1
243.8520,-66.0481,-16.7013,0.300,NORMAL,1
244.3068,-65.6149,-16.8398,0.300,NORMAL,1
244.7616,-65.1817,-16.9782,0.300,NORMAL,1
245.1864,-64.7657,-17.0643,0.300,NORMAL,1
245.6111,-64.3498,-17.1504,0.300,NORMAL,1
245.9399,-64.0307,-17.2296,0.300,NORMAL,1
246.2688,-63.7115,-17.3087,0.300,NORMAL,1
246.7280,-63.2602,-17.3938,0.300,NORMAL,1
247.1873,-62.8089,-17.4789,0.300,NORMAL,1
247.6045,-62.4062,-17.5880,0.300,NORMAL,1
248.0217,-62.0035,-17.6972,0.300,NORMAL,1
248.4344,-61.6050,-17.8044,0.300,NORMAL,1
248.8471,-61.2065,-17.9117,0.300,NORMAL,1
249.1940,-60.8755,-18.0155,0.300,NORMAL,1
249.5410,-60.5444,-18.1193,0.300,NORMAL,1
249.9931,-60.1084,-18.2388,0.300,NORMAL,1
250.4452,-59.6724,-18.3584,0.300,NORMAL,1
250.8859,-59.2476,-18.4759,0.300,NORMAL,1
251.3267,-58.8228,-18.5934,0.300,NORMAL,1
251.6817,-58.5044,-18.7504,0.300,NORMAL,1
252.0368,-58.1859,-18.9075,0.300,NORMAL,1
252.3918,-57.8675,-19.0645,0.300,NORMAL,1
252.8816,-57.4097,-19.2387,0.300,NORMAL,1
253.3714,-56.9519,-19.4129,0.300,NORMAL,1
253.6533,-56.6774,-19.4770,0.300,NORMAL,1
253.9352,-56.4029,-19.5411,0.300,NORMAL,1
254.2418,-56.1114,-19.6360,0.300,NORMAL,1
254.5484,-55.8198,-19.7308,0.300,NORMAL,1
255.0089,-55.3820,-19.8736,0.300,NORMAL,1
255.4694,-54.9442,-20.0163,0.300,NORMAL,1
255.8980,-54.5539,-20.1936,0.300,NORMAL,1
256.3267,-54.1636,-20.3708,0.300,NORMAL,1
256.7573,-53.7559,-20.5095,0.300,NORMAL,1
257.1879,-53.3483,-20.6481,0.300,NORMAL,1
257.6247,-52.9373,-20.7961,0.300,NORMAL,1
258.0616,-52.5262,-20.9441,0.300,NORMAL,1
258.4209,-52.1961,-21.0858,0.300,NORMAL,1
258.7801,-51.8660,-21.2275,0.300,NORMAL,1
259.2057,-51.4676,-21.3773,0.300,NORMAL,1
259.6312,-51.0693,-21.5270,0.300,NORMAL,1
260.0799,-50.6597,-21.7101,0.300,NORMAL,1
260.5285,-50.2501,-21.8931,0.300,NORMAL,1
260.9492,-49.8543,-22.0359,0.300,NORMAL,1
261.3700,-49.4586,-22.1787,0.300,TRAFFIC,1
261.8210,-49.0391,-22.3447,0.300,TRAFFIC,1
262.2721,-48.6197,-22.5106,0.300,TRAFFIC,1
262.6993,-48.2237,-22.6707,0.300,TRAFFIC,1
263.1264,-47.8277,-22.8308,0.300,TRAFFIC,1
263.6244,-47.3929,-23.0736,0.300,TRAFFIC,1
264.1224,-46.9581,-23.3164,0.300,TRAFFIC,1
264.5327,-46.5618,-23.4224,0.300,NORMAL,1
264.9430,-46.1654,-23.5284,0.300,NORMAL,1
265.3409,-45.8186,-23.7236,0.300,NORMAL,1
265.7389,-45.4718,-23.9188,0.300,NORMAL,1
266.2005,-45.0525,-24.1120,0.300,NORMAL,1
266.6621,-44.6333,-24.3051,0.300,NORMAL,1
267.0773,-44.2484,-24.4606,0.300,NORMAL,1
267.4924,-43.8634,-24.6161,0.300,NORMAL,1
267.9397,-43.4526,-24.7929,0.300,NORMAL,1
268.3869,-43.0418,-24.9697,0.300,NORMAL,1
268.8026,-42.6595,-25.1330,0.300,NORMAL,1
269.2183,-42.2772,-25.2962,0.300,NORMAL,1
269.6301,-41.9047,-25.4719,0.300,NORMAL,1
270.0420,-41.5323,-25.6477,0.300,NORMAL,1
270.4461,-41.1557,-25.7944,0.300,NORMAL,1
270.8502,-40.7792,-25.9411,0.300,NORMAL,1
271.2161,-40.4420,-26.0829,0.300,NORMAL,1
271.5819,-40.1047,-26.2248,0.300,NORMAL,1
272.0763,-39.6450,-26.4066,0.300,NORMAL,1
272.5706,-39.1853,-26.5885,0.300,NORMAL,1
272.9873,-38.7995,-26.7458,0.300,NORMAL,1
273.4040,-38.4136,-26.9032,0.300,NORMAL,1
273.7751,-38.0729,-27.0502,0.300,NORMAL,1
274.1462,-37.7322,-27.1972,0.300,NORMAL,1
274.5560,-37.3491,-27.3430,0.300,NORMAL,1
274.9659,-36.9661,-27.4889,0.300,NORMAL,1
275.3470,-36.6065,-27.6152,0.300,NORMAL,1
275.7281,-36.2470,-27.7415,0.300,NORMAL,1
276.1381,-35.8702,-27.9032,0.300,NORMAL,1
276.5481,-35.4935,-28.0650,0.300,NORMAL,1
276.9264,-35.1394,-28.1979,0.300,NORMAL,1
277.3047,-34.7852,-28.3309,0.300,NORMAL,1
277.7510,-34.3723,-28.5004,0.300,NORMAL,1
278.1973,-33.9595,-28.6699,0.300,NORMAL,1
278.5921,-33.5917,-28.8134,0.300,NORMAL,1
278.9869,-33.2238,-28.9569,0.300,NORMAL,1
279.3812,-32.8605,-29.1099,0.300,NORMAL,1
279.7754,-32.4971,-29.2628,0.300,NORMAL,1
280.2262,-32.0851,-29.4457,0.300,NORMAL,1
280.6771,-31.6730,-29.6287,0.300,NORMAL,1
281.0008,-31.3864,-29.7791,0.300,NORMAL,1
281.3245,-31.0997,-29.9295,0.300,NORMAL,1
281.6859,-30.8610,-30.2009,0.300,NORMAL,1
282.0473,-30.6223,-30.4722,0.300,NORMAL,1
282.4087,-30.3836,-30.7436,0.300,NORMAL,1
282.8086,-30.3047,-31.1356,0.300,NORMAL,1
283.2086,-30.2258,-31.5277,0.300,NORMAL,1
283.6508,-30.2000,-31.9692,0.300,NORMAL,1
284.0931,-30.1741,-32.4107,0.300,NORMAL,1
284.5894,-30.1964,-32.9065,0.300,NORMAL,1
285.0858,-30.2187,-33.4024,0.300,NORMAL,1
285.4901,-30.3004,-33.7983,0.300,NORMAL,1
285.8944,-30.3822,-34.1943,0.300,NORMAL,1
286.3709,-30.4849,-34.6596,0.300,PERP_PARK,1
286.8475,-30.5875,-35.1250,0.300,PERP_PARK,1
287.2661,-30.6660,-35.5362,0.300,PERP_PARK,1
287.6848,-30.7445,-35.9475,0.300,PERP_PARK,1
288.1746,-30.8745,-36.4197,0.300,PERP_PARK,1
288.6644,-31.0046,-36.8919,0.300,PERP_PARK,1
289.0878,-31.1405,-37.2929,0.300,PERP_PARK,1
289.5111,-31.2763,-37.6939,0.300,PERP_PARK,1
289.9231,-31.4063,-38.0848,0.300,PERP_PARK,1
290.3350,-31.5363,-38.4757,0.300,PERP_PARK,1
290.7377,-31.6684,-38.8561,0.300,PERP_PARK,1
291.1403,-31.8006,-39.2364,0.300,PERP_PARK,1
291.4961,-31.9368,-39.5650,0.300,PERP_PARK,1
291.8519,-32.0730,-39.8937,0.300,PERP_PARK,1
292.3085,-32.2283,-40.3231,0.300,PERP_PARK,1
292.7651,-32.3836,-40.7525,0.300,PERP_PARK,1
293.1779,-32.5311,-41.1381,0.300,PERP_PARK,1
293.5908,-32.6786,-41.5237,0.300,PERP_PARK,1
294.0154,-32.8499,-41.9122,0.300,PERP_PARK,1
294.4400,-33.0212,-42.3007,0.300,PERP_PARK,1
294.9220,-33.1921,-42.7514,0.300,PERP_PARK,1
295.4040,-33.3630,-43.2021,0.300,PERP_PARK,1
295.7479,-33.4757,-43.5270,0.300,PERP_PARK,1
296.0917,-33.5884,-43.8518,0.300,PERP_PARK,1
296.4356,-33.7011,-44.1767,0.300,PERP_PARK,1
296.8254,-33.8887,-44.5184,0.300,PERP_PARK,1
297.2152,-34.0762,-44.8602,0.300,PERP_PARK,1
297.6050,-34.2638,-45.2019,0.300,PERP_PARK,1
297.9777,-34.3618,-45.5614,0.300,PERP_PARK,1
298.3503,-34.4597,-45.9209,0.300,PERP_PARK,1
298.7229,-34.5577,-46.2804,0.300,PERP_PARK,1
299.1132,-34.7332,-46.6290,0.300,PERP_PARK,1
299.4608,-34.8610,-46.9523,0.300,PERP_PARK,1
299.8085,-34.9889,-47.2756,0.300,PERP_PARK,1
300.2873,-35.1544,-47.7249,0.300,PERP_PARK,1
300.7661,-35.3198,-48.1742,0.300,PERP_PARK,1
301.1800,-35.4720,-48.5592,0.300,PERP_PARK,1
301.5940,-35.6243,-48.9441,0.300,PERP_PARK,1
301.9044,-35.7411,-49.2317,0.300,PERP_PARK,1
302.2148,-35.8580,-49.5192,0.300,PERP_PARK,1
302.5991,-35.9838,-49.8824,0.300,PERP_PARK,1
302.9834,-36.1096,-50.2455,0.300,PERP_PARK,1
303.3330,-36.2440,-50.5682,0.300,PERP_PARK,1
303.6826,-36.3784,-50.8910,0.300,PERP_PARK,1
304.0085,-36.4919,-51.1964,0.300,PERP_PARK,1
304.3343,-36.6054,-51.5018,0.300,PERP_PARK,1
304.7647,-36.7731,-51.8983,0.300,PERP_PARK,1
305.1952,-36.9408,-52.2947,0.300,PERP_PARK,1
305.5006,-37.0515,-52.5793,0.300,PERP_PARK,1
305.8059,-37.1622,-52.8639,0.300,PERP_PARK,1
306.1578,-37.3058,-53.1851,0.300,PERP_PARK,1
306.5096,-37.4494,-53.5063,0.300,PERP_PARK,1
306.9204,-37.0686,-53.3523,0.300,PERP_PARK,1
307.2513,-36.8081,-53.1483,0.300,PERP_PARK,1
307.5822,-36.5476,-52.9442,0.300,PERP_PARK,1
307.9678,-36.2854,-52.6615,0.300,PERP_PARK,1
308.3533,-36.0233,-52.3787,0.300,PERP_PARK,1
308.7339,-35.8080,-52.0649,0.300,PERP_PARK,1
309.1144,-35.5927,-51.7511,0.300,PERP_PARK,1
309.4720,-35.4068,-51.4456,0.300,PERP_PARK,1
309.8296,-35.2210,-51.1401,0.300,PERP_PARK,1
310.2009,-35.0052,-50.8380,0.300,PERP_PARK,1
310.5721,-34.7895,-50.5359,0.300,PERP_PARK,1
310.8461,-34.7049,-50.2752,0.300,PERP_PARK,1
311.1201,-34.6204,-50.0146,0.300,PERP_PARK,1
311.4419,-34.4929,-49.7191,0.300,PERP_PARK,1
311.7637,-34.3654,-49.4237,0.300,PERP_PARK,1
312.1030,-34.1955,-49.1299,0.300,PERP_PARK,1
312.4423,-34.0257,-48.8362,0.300,PERP_PARK,1
312.7798,-33.8620,-48.5412,0.300,PERP_PARK,1
313.1172,-33.6983,-48.2461,0.300,PERP_PARK,1
313.4838,-33.3675,-48.0880,0.300,PERP_PARK,1
313.8505,-33.0367,-47.9299,0.300,PERP_PARK,1
314.1813,-32.7330,-47.7987,0.300,PERP_PARK,1
314.5121,-32.4293,-47.6676,0.300,PERP_PARK,1
314.8483,-32.0932,-47.6604,0.300,PERP_PARK,1
315.1845,-31.7570,-47.6532,0.300,PERP_PARK,1
315.5037,-31.4378,-47.6512,0.300,PERP_PARK,1
315.8229,-31.1186,-47.6491,0.300,PERP_PARK,1
316.1982,-30.7467,-47.6989,0.300,PERP_PARK,1
316.5735,-30.3747,-47.7488,0.300,PERP_PARK,1
316.8653,-30.1015,-47.8514,0.300,PERP_PARK,1
317.1571,-29.8284,-47.9540,0.300,PERP_PARK,1
317.4852,-29.5097,-48.0324,0.300,PERP_PARK,1
317.8133,-29.1911,-48.1107,0.300,PERP_PARK,1
318.1497,-28.8727,-48.2193,0.300,PERP_PARK,1
318.4861,-28.5543,-48.3278,0.300,PERP_PARK,1
318.8030,-28.2646,-48.4562,0.300,PERP_PARK,1
319.1199,-27.9749,-48.5845,0.300,PERP_PARK,1
319.3758,-28.1260,-48.3779,0.300,PERP_PARK,1
319.6318,-28.2771,-48.1713,0.300,PERP_PARK,1
320.0315,-28.5185,-47.8526,0.300,PERP_PARK,1
320.4313,-28.7599,-47.5340,0.300,PERP_PARK,1
320.7824,-28.9421,-47.2339,0.300,PERP_PARK,1
321.1335,-29.1244,-46.9338,0.300,PERP_PARK,1
321.5557,-29.3540,-46.5795,0.300,PERP_PARK,1
321.9778,-29.5835,-46.2252,0.300,PERP_PARK,1
322.3452,-29.7917,-45.9225,0.300,PERP_PARK,1
322.7126,-29.9998,-45.6198,0.300,PERP_PARK,1
323.1796,-30.2559,-45.2293,0.300,PERP_PARK,1
323.6466,-30.5121,-44.8388,0.300,PERP_PARK,1
324.0504,-30.7096,-44.4866,0.300,PERP_PARK,1
324.4543,-30.9071,-44.1343,0.300,PERP_PARK,1
324.8173,-31.0160,-43.7880,0.300,PERP_PARK,1
325.1804,-31.1249,-43.4416,0.300,PERP_PARK,1
325.6012,-31.1328,-43.0209,0.300,PERP_PARK,1
326.0219,-31.1406,-42.6002,0.300,PERP_PARK,1
326.3930,-31.1142,-42.2301,0.300,PERP_PARK,1
326.7641,-31.0877,-41.8599,0.300,PERP_PARK,1
327.2049,-31.0083,-41.4263,0.300,PERP_PARK,1
327.6458,-30.9289,-40.9927,0.300,PERP_PARK,1
328.0904,-30.7805,-40.5736,0.300,PERP_PARK,1
328.5349,-30.6321,-40.1545,0.300,PERP_PARK,1
328.9959,-30.4930,-39.7150,0.300,PERP_PARK,1
329.4569,-30.3538,-39.2756,0.300,PERP_PARK,1
329.9238,-30.1358,-38.8627,0.300,PERP_PARK,1
330.3907,-29.9177,-38.4498,0.300,PERP_PARK,1
330.7547,-29.8366,-38.0950,0.300,PERP_PARK,1
331.1186,-29.7555,-37.7402,0.300,PERP_PARK,1
331.5448,-29.6127,-37.3387,0.300,PERP_PARK,1
331.9710,-29.4698,-36.9371,0.300,PERP_PARK,1
332.3471,-29.3485,-36.5811,0.300,PERP_PARK,1
332.7232,-29.2273,-36.2251,0.300,PERP_PARK,1
333.1433,-28.9924,-35.8769,0.300,PERP_PARK,1
333.5633,-28.7574,-35.5287,0.300,NORMAL,1
333.9752,-28.4885,-35.2167,0.300,NORMAL,1
334.3872,-28.2196,-34.9046,0.300,NORMAL,1
334.7451,-27.9530,-34.6658,0.300,NORMAL,1
335.1031,-27.6864,-34.4269,0.300,NORMAL,1
335.4397,-27.3846,-34.2778,0.300,NORMAL,1
335.7763,-27.0828,-34.1286,0.300,NORMAL,1
336.1130,-26.7810,-33.9795,0.300,NORMAL,1
336.5622,-26.3585,-33.8268,0.300,NORMAL,1
337.0115,-25.9360,-33.6741,0.300,NORMAL,1
337.4628,-25.4864,-33.6341,0.300,NORMAL,1
337.9142,-25.0368,-33.5941,0.300,NORMAL,1
338.3435,-24.6090,-33.5588,0.300,NORMAL,1
338.7728,-24.1811,-33.5234,0.300,NORMAL,1
339.1832,-23.7720,-33.5552,0.300,NORMAL,1
339.5936,-23.3628,-33.5870,0.300,NORMAL,1
339.9916,-22.9794,-33.6942,0.300,NORMAL,1
340.3897,-22.5961,-33.8013,0.300,NORMAL,1
340.8462,-22.1623,-33.9437,0.300,NORMAL,1
341.3028,-21.7286,-34.0862,0.300,NORMAL,1
341.7631,-21.3170,-34.2923,0.300,NORMAL,1
342.2234,-20.9054,-34.4984,0.300,NORMAL,1
342.6277,-20.5635,-34.7142,0.300,NORMAL,1
343.0320,-20.2217,-34.9301,0.300,NORMAL,1
343.4640,-19.8804,-35.1950,0.300,NORMAL,1
343.8960,-19.5391,-35.4598,0.300,NORMAL,1
344.2810,-19.2235,-35.6803,0.300,NORMAL,1
344.6660,-18.9079,-35.9008,0.300,NORMAL,1
345.0527,-18.6513,-36.1900,0.300,NORMAL,1
345.4393,-18.3946,-36.4792,0.300,NORMAL,1
345.8762,-18.1234,-36.8217,0.300,NORMAL,1
346.3131,-17.8522,-37.1642,0.300,NORMAL,1
346.8111,-17.5932,-37.5896,0.300,NORMAL,1
347.3091,-17.3342,-38.0150,0.300,NORMAL,1
347.6758,-17.2205,-38.3636,0.300,NORMAL,1
348.0425,-17.1068,-38.7122,0.300,NORMAL,1
348.4753,-16.9877,-39.1283,0.300,NORMAL,1
348.9081,-16.8686,-39.5444,0.300,NORMAL,1
349.2728,-16.8190,-39.9057,0.300,NORMAL,1
349.6375,-16.7693,-40.2670,0.300,NORMAL,1
350.0022,-16.7197,-40.6283,0.300,NORMAL,1
350.4225,-16.7544,-41.0472,0.300,NORMAL,1
350.8429,-16.7890,-41.4661,0.300,NORMAL,1
351.2962,-16.8753,-41.9111,0.300,NORMAL,1
351.7495,-16.9616,-42.3562,0.300,NORMAL,1
352.1246,-17.0603,-42.7181,0.300,NORMAL,1
352.4998,-17.1590,-43.0800,0.300,NORMAL,1
352.9131,-17.2920,-43.4713,0.300,NORMAL,1
353.3263,-17.4250,-43.8626,0.300,NORMAL,1
353.6333,-17.5448,-44.1453,0.300,NORMAL,1
353.9403,-17.6646,-44.4279,0.300,NORMAL,1
354.2754,-17.7636,-44.7480,0.300,NORMAL,1
354.6105,-17.8627,-45.0681,0.300,NORMAL,1
354.9455,-17.9617,-45.3882,0.300,NORMAL,1
355.3535,-18.0953,-45.7737,0.300,NORMAL,1
355.7615,-18.2288,-46.1592,0.300,NORMAL,1
356.1750,-18.4213,-46.5252,0.300,NORMAL,1
356.5886,-18.6138,-46.8912,0.300,NORMAL,1
356.9967,-18.7633,-47.2709,0.300,NORMAL,1
357.4048,-18.9128,-47.6507,0.300,NORMAL,1
357.7948,-19.0492,-48.0161,0.300,NORMAL,1
358.1848,-19.1855,-48.3815,0.300,NORMAL,1
358.5541,-19.3344,-48.7195,0.300,NORMAL,1
358.9235,-19.4832,-49.0575,0.300,NORMAL,1
359.2955,-19.6403,-49.3948,0.300,NORMAL,1
359.6675,-19.7973,-49.7320,0.300,NORMAL,1
360.1100,-19.9686,-50.1400,0.300,NORMAL,1
360.5525,-20.1398,-50.5480,0.300,NORMAL,1
360.8911,-20.2574,-50.8656,0.300,NORMAL,1
361.2298,-20.3750,-51.1832,0.300,NORMAL,1
361.5679,-20.4931,-51.4999,0.300,NORMAL,1
361.9060,-20.6113,-51.8167,0.300,NORMAL,1
362.3009,-20.7647,-52.1806,0.300,NORMAL,1
362.6959,-20.9181,-52.5446,0.300,NORMAL,1
363.0924,-21.0683,-52.9116,0.300,NORMAL,1
363.4890,-21.2186,-53.2786,0.300,NORMAL,1
363.8810,-21.3859,-53.6331,0.300,NORMAL,1
364.2730,-21.5532,-53.9876,0.300,NORMAL,1
364.6720,-21.7187,-54.3507,0.300,NORMAL,1
365.0710,-21.8842,-54.7137,0.300,NORMAL,1
365.4114,-22.0489,-55.0117,0.300,NORMAL,1
365.7518,-22.2135,-55.3096,0.300,NORMAL,1
366.1547,-22.3638,-55.6834,0.300,NORMAL,1
366.5576,-22.5142,-56.0572,0.300,NORMAL,1
366.9020,-22.6682,-56.3652,0.300,NORMAL,1
367.2464,-22.8223,-56.6733,0.300,NORMAL,1
367.5908,-22.9763,-56.9813,0.300,NORMAL,1
367.9775,-23.1634,-57.3196,0.300,NORMAL,1
368.3641,-23.3505,-57.6580,0.300,NORMAL,1
368.7110,-23.5024,-57.9699,0.300,NORMAL,1
369.0578,-23.6542,-58.2817,0.300,NORMAL,1
369.4047,-23.8061,-58.5936,0.300,NORMAL,1
369.8109,-24.0108,-58.9445,0.300,NORMAL,1
370.2172,-24.2156,-59.2953,0.300,NORMAL,1
370.6636,-24.4741,-59.6593,0.300,NORMAL,1
371.1101,-24.7326,-60.0233,0.300,NORMAL,1
371.4737,-24.9366,-60.3244,0.300,NORMAL,1
371.8374,-25.1405,-60.6255,0.300,NORMAL,1
372.3278,-25.4605,-60.9972,0.300,NORMAL,1
372.8182,-25.7804,-61.3688,0.300,NORMAL,1
373.2534,-26.1172,-61.6445,0.300,NORMAL,1
373.6886,-26.4539,-61.9202,0.300,NORMAL,1
