s_m,x_m,y_m,target_speed_mps,mission,direction,fsm_zone,fsm_event_ids,fsm_actions,fsm_conditions,fsm_hold_sec,direction_source
121.5709,-38.9688,2.3509,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
121.8023,-38.7661,2.2393,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
122.0337,-38.5635,2.1276,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
122.2651,-38.3608,2.0159,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
122.5463,-38.1049,1.8993,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
122.8275,-37.8490,1.7826,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
123.1088,-37.5931,1.6660,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
123.3892,-37.3411,1.5429,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
123.6696,-37.0891,1.4199,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
123.9501,-36.8371,1.2968,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
124.2317,-36.5890,1.1636,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
124.5133,-36.3410,1.0303,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
124.7948,-36.0929,0.8971,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
125.0761,-35.8503,0.7549,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
125.3573,-35.6076,0.6126,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
125.6386,-35.3650,0.4704,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
125.8947,-35.1564,0.3217,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
126.1509,-34.9478,0.1731,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
126.4071,-34.7392,0.0244,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
126.6589,-34.5576,-0.1501,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
126.9106,-34.3761,-0.3246,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
127.1624,-34.1945,-0.4990,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
127.4142,-34.0130,-0.6735,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
127.7005,-33.8543,-0.9118,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
127.9868,-33.6956,-1.1500,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
128.2730,-33.5369,-1.3882,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
128.5593,-33.3782,-1.6265,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
128.8377,-33.2507,-1.8740,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
129.1161,-33.1232,-2.1215,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
129.3945,-32.9957,-2.3690,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
129.6395,-32.8920,-2.5909,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
129.8845,-32.7883,-2.8129,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
130.1294,-32.6846,-3.0348,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
