s_m,x_m,y_m,target_speed_mps,mission,direction
117.4570,-42.7700,3.9002,0.000,NORMAL,1
117.7481,-42.4947,3.8056,0.000,NORMAL,1
118.0393,-42.2193,3.7111,0.000,NORMAL,1
118.3195,-41.9540,3.6206,0.000,NORMAL,1
118.5998,-41.6888,3.5301,0.000,NORMAL,1
118.8801,-41.4235,3.4396,0.000,NORMAL,1
119.1347,-41.1858,3.3483,0.000,NORMAL,1
119.3893,-40.9482,3.2570,0.000,NORMAL,1
119.6439,-40.7105,3.1657,0.000,NORMAL,1
119.9284,-40.4599,3.0311,0.000,NORMAL,1
120.2129,-40.2092,2.8964,0.000,NORMAL,1
120.4974,-39.9586,2.7618,0.000,NORMAL,1
120.7781,-39.6962,2.6621,0.000,NORMAL,1
121.0588,-39.4339,2.5623,0.000,NORMAL,1
121.3395,-39.1715,2.4626,0.000,NORMAL,1
121.5709,-38.9688,2.3509,0.000,NORMAL,1
121.8023,-38.7661,2.2393,0.000,NORMAL,1
122.0337,-38.5635,2.1276,0.000,NORMAL,1
122.2651,-38.3608,2.0159,0.000,NORMAL,1
122.5463,-38.1049,1.8993,0.000,NORMAL,1
122.8275,-37.8490,1.7826,0.000,NORMAL,1
123.1088,-37.5931,1.6660,0.000,NORMAL,1
123.3892,-37.3411,1.5429,0.000,NORMAL,1
123.6696,-37.0891,1.4199,0.000,NORMAL,1
123.9501,-36.8371,1.2968,0.000,NORMAL,1
124.2317,-36.5890,1.1636,0.000,NORMAL,1
124.5133,-36.3410,1.0303,0.000,NORMAL,1
124.7948,-36.0929,0.8971,0.000,NORMAL,1
