segment_id,branch_group,branch_option,sequence,source,source_index,x_m,y_m,mission,direction_status
MAIN_00,,,0,course_07,0,-0.0000,0.0000,NORMAL,UNASSIGNED
MAIN_00,,,1,course_07,1,-1.3823,0.4908,NORMAL,UNASSIGNED
MAIN_00,,,2,course_07,2,-2.7913,0.9913,NORMAL,UNASSIGNED
MAIN_00,,,3,course_07,3,-3.5295,1.3298,NORMAL,UNASSIGNED
MAIN_00,,,4,course_07,4,-4.1004,1.5291,NORMAL,UNASSIGNED
MAIN_00,,,5,course_07,5,-4.7404,1.7587,NORMAL,UNASSIGNED
MAIN_00,,,6,course_07,6,-5.4171,1.9224,NORMAL,UNASSIGNED
MAIN_00,,,7,course_07,7,-6.0106,2.1327,NORMAL,UNASSIGNED
MAIN_00,,,8,course_07,8,-6.5956,2.3087,NORMAL,UNASSIGNED
MAIN_00,,,9,course_07,9,-7.3062,2.5360,NORMAL,UNASSIGNED
MAIN_00,,,10,course_07,10,-7.8615,2.7214,NORMAL,UNASSIGNED
MAIN_00,,,11,course_07,11,-8.4740,3.0046,NORMAL,UNASSIGNED
MAIN_00,,,12,course_07,12,-9.0693,3.1747,NORMAL,UNASSIGNED
MAIN_00,,,13,course_07,13,-9.6369,3.3510,NORMAL,UNASSIGNED
MAIN_00,,,14,course_07,14,-10.1443,3.5552,NORMAL,UNASSIGNED
MAIN_00,,,15,course_07,15,-10.7254,3.7677,NORMAL,UNASSIGNED
MAIN_00,,,16,course_07,16,-11.3177,4.0246,NORMAL,UNASSIGNED
MAIN_00,,,17,course_07,17,-11.9464,4.2168,NORMAL,UNASSIGNED
MAIN_00,,,18,course_07,18,-12.5605,4.4802,NORMAL,UNASSIGNED
MAIN_00,,,19,course_07,19,-13.1868,4.7002,NORMAL,UNASSIGNED
MAIN_00,,,20,course_07,20,-13.0418,4.6317,NORMAL,UNASSIGNED
MAIN_00,,,21,course_07,21,-13.6009,4.8102,NORMAL,UNASSIGNED
MAIN_00,,,22,course_07,22,-14.2157,4.9661,NORMAL,UNASSIGNED
MAIN_00,,,23,course_07,23,-14.7969,5.2305,NORMAL,UNASSIGNED
MAIN_00,,,24,course_07,24,-15.3261,5.4051,NORMAL,UNASSIGNED
MAIN_00,,,25,course_07,25,-15.9310,5.5695,NORMAL,UNASSIGNED
MAIN_00,,,26,course_07,26,-16.5808,5.8556,NORMAL,UNASSIGNED
MAIN_00,,,27,course_07,27,-17.1676,6.0491,NORMAL,UNASSIGNED
MAIN_00,,,28,course_07,28,-17.8490,6.3146,NORMAL,UNASSIGNED
MAIN_00,,,29,course_07,29,-18.6108,6.5435,NORMAL,UNASSIGNED
MAIN_00,,,30,course_07,30,-19.3063,6.7468,NORMAL,UNASSIGNED
MAIN_00,,,31,course_07,31,-20.1444,7.0697,NORMAL,UNASSIGNED
MAIN_00,,,32,course_07,32,-20.8026,7.3069,NORMAL,UNASSIGNED
MAIN_00,,,33,course_07,33,-21.5344,7.4971,NORMAL,UNASSIGNED
MAIN_00,,,34,course_07,34,-22.2431,7.7930,NORMAL,UNASSIGNED
MAIN_00,,,35,course_07,35,-23.1013,8.1016,NORMAL,UNASSIGNED
MAIN_00,,,36,course_07,36,-23.7097,8.3373,NORMAL,UNASSIGNED
MAIN_00,,,37,course_07,37,-24.3476,8.4663,NORMAL,UNASSIGNED
MAIN_00,,,38,course_07,38,-25.0231,8.6820,NORMAL,UNASSIGNED
MAIN_00,,,39,course_07,39,-25.5965,8.9431,NORMAL,UNASSIGNED
MAIN_00,,,40,course_07,40,-26.2937,9.1141,NORMAL,UNASSIGNED
MAIN_00,,,41,course_07,41,-27.3218,9.4810,NORMAL,UNASSIGNED
MAIN_00,,,42,course_07,42,-27.3492,9.4462,NORMAL,UNASSIGNED
MAIN_00,,,43,course_07,43,-27.9484,9.5585,NORMAL,UNASSIGNED
MAIN_00,,,44,course_07,44,-28.6343,9.8915,NORMAL,UNASSIGNED
MAIN_00,,,45,course_07,45,-29.3360,10.1764,NORMAL,UNASSIGNED
MAIN_00,,,46,course_07,46,-30.0260,10.4249,NORMAL,UNASSIGNED
MAIN_00,,,47,course_07,47,-30.5768,10.5920,NORMAL,UNASSIGNED
MAIN_00,,,48,course_07,48,-31.0625,10.7281,NORMAL,UNASSIGNED
MAIN_00,,,49,course_07,49,-31.6261,10.8414,NORMAL,UNASSIGNED
MAIN_00,,,50,course_07,50,-32.2842,11.0737,NORMAL,UNASSIGNED
MAIN_00,,,51,course_07,51,-32.9429,11.3348,NORMAL,UNASSIGNED
MAIN_00,,,52,course_07,52,-33.6300,11.5472,NORMAL,UNASSIGNED
MAIN_00,,,53,course_07,53,-34.3454,11.8146,NORMAL,UNASSIGNED
MAIN_00,,,54,course_07,54,-35.0649,12.0831,NORMAL,UNASSIGNED
MAIN_00,,,55,course_07,55,-35.8832,12.3904,NORMAL,UNASSIGNED
MAIN_00,,,56,course_07,56,-36.4945,12.4851,NORMAL,UNASSIGNED
MAIN_00,,,57,course_07,57,-36.7188,12.6484,NORMAL,UNASSIGNED
MAIN_00,,,58,course_07,58,-36.5825,12.4093,NORMAL,UNASSIGNED
MAIN_00,,,59,course_07,59,-37.1211,12.5766,NORMAL,UNASSIGNED
MAIN_00,,,60,course_07,60,-37.6509,12.7788,NORMAL,UNASSIGNED
MAIN_00,,,61,course_07,61,-38.2590,12.9788,NORMAL,UNASSIGNED
MAIN_00,,,62,course_07,62,-39.0339,13.1803,NORMAL,UNASSIGNED
MAIN_00,,,63,course_07,63,-39.6645,13.4447,NORMAL,UNASSIGNED
MAIN_00,,,64,course_07,64,-40.5262,13.9122,NORMAL,UNASSIGNED
MAIN_00,,,65,course_07,65,-40.7732,13.9032,NORMAL,UNASSIGNED
MAIN_00,,,66,course_07,66,-41.4121,14.1390,NORMAL,UNASSIGNED
MAIN_00,,,67,course_07,67,-41.9831,14.3472,NORMAL,UNASSIGNED
MAIN_00,,,68,course_07,68,-42.5373,14.5049,NORMAL,UNASSIGNED
MAIN_00,,,69,course_07,69,-43.1879,14.7632,NORMAL,UNASSIGNED
MAIN_00,,,70,course_07,70,-43.7390,14.9398,NORMAL,UNASSIGNED
MAIN_00,,,71,course_07,71,-44.4330,15.1645,NORMAL,UNASSIGNED
MAIN_00,,,72,course_07,72,-45.1945,15.4383,NORMAL,UNASSIGNED
MAIN_00,,,73,course_07,73,-45.7886,15.6361,NORMAL,UNASSIGNED
MAIN_00,,,74,course_07,74,-46.4143,15.8688,NORMAL,UNASSIGNED
MAIN_00,,,75,course_07,75,-47.1023,16.1159,NORMAL,UNASSIGNED
MAIN_00,,,76,course_07,76,-47.7455,16.3210,NORMAL,UNASSIGNED
MAIN_00,,,77,course_07,77,-48.4375,16.5806,NORMAL,UNASSIGNED
MAIN_00,,,78,course_07,78,-49.1393,16.8111,NORMAL,UNASSIGNED
MAIN_00,,,79,course_07,79,-49.9148,17.1527,NORMAL,UNASSIGNED
MAIN_00,,,80,course_07,80,-50.5081,17.3414,NORMAL,UNASSIGNED
MAIN_00,,,81,course_07,81,-51.2177,17.5189,NORMAL,UNASSIGNED
MAIN_00,,,82,course_07,82,-51.8871,17.6934,NORMAL,UNASSIGNED
MAIN_00,,,83,course_07,83,-52.5699,17.9415,NORMAL,UNASSIGNED
MAIN_00,,,84,course_07,84,-53.2548,18.1710,NORMAL,UNASSIGNED
MAIN_00,,,85,course_07,85,-54.0186,18.3630,NORMAL,UNASSIGNED
MAIN_00,,,86,course_07,86,-54.6606,18.5411,NORMAL,UNASSIGNED
MAIN_00,,,87,course_07,87,-55.5086,18.7099,NORMAL,UNASSIGNED
MAIN_00,,,88,course_07,88,-56.3015,18.8922,NORMAL,UNASSIGNED
MAIN_00,,,89,course_07,89,-57.1702,19.0903,NORMAL,UNASSIGNED
MAIN_00,,,90,course_07,90,-58.0184,19.0950,NORMAL,UNASSIGNED
MAIN_00,,,91,course_07,91,-58.9200,18.9504,NORMAL,UNASSIGNED
MAIN_00,,,92,course_07,92,-59.7057,18.7478,NORMAL,UNASSIGNED
MAIN_00,,,93,course_07,93,-60.4515,18.4872,NORMAL,UNASSIGNED
MAIN_00,,,94,course_07,94,-61.1009,17.9900,NORMAL,UNASSIGNED
MAIN_00,,,95,course_07,95,-61.7248,17.5226,NORMAL,UNASSIGNED
MAIN_00,,,96,course_07,96,-62.3198,16.9994,NORMAL,UNASSIGNED
MAIN_00,,,97,course_07,97,-62.9193,16.3315,NORMAL,UNASSIGNED
MAIN_00,,,98,course_07,98,-63.4005,15.5954,NORMAL,UNASSIGNED
MAIN_00,,,99,course_07,99,-63.7307,14.8704,NORMAL,UNASSIGNED
MAIN_00,,,100,course_07,100,-64.1313,14.1749,NORMAL,UNASSIGNED
MAIN_00,,,101,course_07,101,-64.5332,13.4092,NORMAL,UNASSIGNED
MAIN_00,,,102,course_07,102,-65.0389,12.5894,NORMAL,UNASSIGNED
MAIN_00,,,103,course_07,103,-65.3131,11.8398,NORMAL,UNASSIGNED
MAIN_00,,,104,course_07,104,-65.6936,11.1639,NORMAL,UNASSIGNED
MAIN_00,,,105,course_07,105,-65.9846,10.7346,NORMAL,UNASSIGNED
MAIN_00,,,106,course_07,106,-66.4279,9.7070,NORMAL,UNASSIGNED
MAIN_00,,,107,course_07,107,-66.7830,8.9945,NORMAL,UNASSIGNED
MAIN_00,,,108,course_07,108,-67.1919,8.0666,NORMAL,UNASSIGNED
MAIN_00,,,109,course_07,109,-67.3824,7.2373,NORMAL,UNASSIGNED
MAIN_00,,,110,course_07,110,-67.5648,6.4428,NORMAL,UNASSIGNED
MAIN_00,,,111,course_07,111,-67.7325,5.7081,NORMAL,UNASSIGNED
MAIN_00,,,112,course_07,112,-67.7158,4.6489,NORMAL,UNASSIGNED
MAIN_00,,,113,course_07,113,-67.6569,3.6803,NORMAL,UNASSIGNED
MAIN_00,,,114,course_07,114,-67.5828,2.8159,NORMAL,UNASSIGNED
MAIN_00,,,115,course_07,115,-67.3605,1.9661,NORMAL,UNASSIGNED
MAIN_00,,,116,course_07,116,-66.9999,1.1712,NORMAL,UNASSIGNED
MAIN_00,,,117,course_07,117,-66.5049,0.3894,NORMAL,UNASSIGNED
MAIN_00,,,118,course_07,118,-65.9589,-0.2488,NORMAL,UNASSIGNED
MAIN_00,,,119,course_07,119,-65.4172,-1.0337,NORMAL,UNASSIGNED
MAIN_00,,,120,course_07,120,-64.7181,-1.7204,NORMAL,UNASSIGNED
MAIN_00,,,121,course_07,121,-63.5738,-2.8204,NORMAL,UNASSIGNED
MAIN_00,,,122,course_07,122,-62.9122,-3.4176,NORMAL,UNASSIGNED
MAIN_00,,,123,course_07,123,-62.2870,-3.9263,NORMAL,UNASSIGNED
MAIN_00,,,124,course_07,124,-61.6579,-4.3697,NORMAL,UNASSIGNED
MAIN_00,,,125,course_07,125,-60.9159,-4.6665,NORMAL,UNASSIGNED
MAIN_00,,,126,course_07,126,-60.1639,-5.0347,NORMAL,UNASSIGNED
MAIN_00,,,127,course_07,127,-59.4091,-5.4112,NORMAL,UNASSIGNED
MAIN_00,,,128,course_07,128,-58.6616,-5.6986,NORMAL,UNASSIGNED
MAIN_00,,,129,course_07,129,-57.7964,-5.9040,NORMAL,UNASSIGNED
MAIN_00,,,130,course_07,130,-57.0741,-6.1952,NORMAL,UNASSIGNED
MAIN_00,,,131,course_07,131,-56.2429,-6.2842,NORMAL,UNASSIGNED
MAIN_00,,,132,course_07,132,-55.4776,-6.2358,NORMAL,UNASSIGNED
MAIN_00,,,133,course_07,133,-54.6059,-5.9013,NORMAL,UNASSIGNED
MAIN_00,,,134,course_07,134,-53.8857,-5.3669,NORMAL,UNASSIGNED
MAIN_00,,,135,course_07,135,-53.2610,-4.6759,NORMAL,UNASSIGNED
MAIN_00,,,136,course_07,136,-52.7092,-3.9629,NORMAL,UNASSIGNED
MAIN_00,,,137,course_07,137,-52.2985,-3.1585,NORMAL,UNASSIGNED
MAIN_00,,,138,course_07,138,-51.9622,-2.4120,NORMAL,UNASSIGNED
MAIN_00,,,139,course_07,139,-51.6058,-1.6274,NORMAL,UNASSIGNED
MAIN_00,,,140,course_07,140,-51.2062,-0.9143,NORMAL,UNASSIGNED
MAIN_00,,,141,course_07,141,-50.8258,-0.1108,NORMAL,UNASSIGNED
MAIN_00,,,142,course_07,142,-50.4926,0.6839,NORMAL,UNASSIGNED
MAIN_00,,,143,course_07,143,-50.0948,1.3865,NORMAL,UNASSIGNED
MAIN_00,,,144,course_07,144,-49.7337,2.0692,NORMAL,UNASSIGNED
MAIN_00,,,145,course_07,145,-49.1294,3.0841,NORMAL,UNASSIGNED
MAIN_00,,,146,course_07,146,-48.8368,3.7704,NORMAL,UNASSIGNED
MAIN_00,,,147,course_07,147,-48.1480,4.3959,NORMAL,UNASSIGNED
MAIN_00,,,148,course_07,148,-47.2070,4.8132,NORMAL,UNASSIGNED
MAIN_00,,,149,course_07,149,-46.3723,4.8594,NORMAL,UNASSIGNED
MAIN_00,,,150,course_07,150,-45.6322,4.6859,NORMAL,UNASSIGNED
MAIN_00,,,151,course_07,151,-44.7302,4.4663,NORMAL,UNASSIGNED
MAIN_00,,,152,course_07,152,-43.8829,4.2213,NORMAL,UNASSIGNED
MAIN_00,,,153,course_07,153,-43.0454,3.9947,NORMAL,UNASSIGNED
MAIN_00,,,154,course_07,154,-42.2193,3.7111,NORMAL,UNASSIGNED
MAIN_00,,,155,course_07,155,-41.4235,3.4396,NORMAL,UNASSIGNED
MAIN_00,,,156,course_07,156,-40.7105,3.1657,NORMAL,UNASSIGNED
MAIN_00,,,157,course_07,157,-39.9586,2.7618,NORMAL,UNASSIGNED
MAIN_00,,,158,course_07,158,-39.1715,2.4626,NORMAL,UNASSIGNED
MAIN_00,,,159,course_07,159,-38.3608,2.0159,NORMAL,UNASSIGNED
MAIN_00,,,160,course_07,160,-37.5931,1.6660,NORMAL,UNASSIGNED
MAIN_00,,,161,course_07,161,-36.8371,1.2968,NORMAL,UNASSIGNED
MAIN_00,,,162,course_07,162,-36.0929,0.8971,NORMAL,UNASSIGNED
MAIN_00,,,163,course_07,163,-35.3650,0.4704,NORMAL,UNASSIGNED
MAIN_00,,,164,course_07,164,-34.7392,0.0244,NORMAL,UNASSIGNED
MAIN_00,,,165,course_07,165,-34.0130,-0.6735,NORMAL,UNASSIGNED
MAIN_00,,,166,course_07,166,-33.3782,-1.6265,NORMAL,UNASSIGNED
MAIN_00,,,167,course_07,167,-32.9957,-2.3690,NORMAL,UNASSIGNED
MAIN_00,,,168,course_07,168,-32.6846,-3.0348,NORMAL,UNASSIGNED
MAIN_00,,,169,course_07,169,-32.5247,-3.9506,NORMAL,UNASSIGNED
MAIN_00,,,170,course_07,170,-32.4585,-4.7334,NORMAL,UNASSIGNED
MAIN_00,,,171,course_07,171,-32.5195,-5.7261,NORMAL,UNASSIGNED
MAIN_00,,,172,course_07,172,-32.6607,-6.5005,NORMAL,UNASSIGNED
MAIN_00,,,173,course_07,173,-32.7562,-7.2381,NORMAL,UNASSIGNED
MAIN_00,,,174,course_07,174,-32.9679,-8.0328,NORMAL,UNASSIGNED
MAIN_00,,,175,course_07,175,-33.2101,-8.7066,NORMAL,UNASSIGNED
MAIN_00,,,176,course_07,176,-33.5019,-9.6503,NORMAL,UNASSIGNED
MAIN_00,,,177,course_07,177,-33.7336,-10.3066,NORMAL,UNASSIGNED
MAIN_00,,,178,course_07,178,-34.0222,-11.0332,NORMAL,UNASSIGNED
MAIN_00,,,179,course_07,179,-34.3573,-11.8164,NORMAL,UNASSIGNED
MAIN_00,,,180,course_07,180,-34.6132,-12.6043,NORMAL,UNASSIGNED
MAIN_00,,,181,course_07,181,-34.9455,-13.3183,NORMAL,UNASSIGNED
MAIN_00,,,182,course_07,182,-35.2633,-14.1347,NORMAL,UNASSIGNED
MAIN_00,,,183,course_07,183,-35.5518,-14.7855,NORMAL,UNASSIGNED
MAIN_00,,,184,course_07,184,-35.9370,-15.7197,NORMAL,UNASSIGNED
MAIN_00,,,185,course_07,185,-36.2020,-16.3058,NORMAL,UNASSIGNED
MAIN_00,,,186,course_07,186,-36.5291,-17.0884,NORMAL,UNASSIGNED
MAIN_00,,,187,course_07,187,-36.8541,-18.1134,NORMAL,UNASSIGNED
MAIN_00,,,188,course_07,188,-37.1376,-18.6542,NORMAL,UNASSIGNED
MAIN_00,,,189,course_07,189,-37.4430,-19.4323,NORMAL,UNASSIGNED
MAIN_00,,,190,course_07,190,-37.7349,-20.0917,NORMAL,UNASSIGNED
MAIN_00,,,191,course_07,191,-38.0415,-20.8126,NORMAL,UNASSIGNED
MAIN_00,,,192,course_07,192,-38.3585,-21.6439,NORMAL,UNASSIGNED
MAIN_00,,,193,course_07,193,-38.7499,-22.6840,NORMAL,UNASSIGNED
MAIN_00,,,194,course_07,194,-39.3394,-24.1283,NORMAL,UNASSIGNED
MAIN_00,,,195,course_07,195,-39.5693,-24.9013,NORMAL,UNASSIGNED
MAIN_00,,,196,course_07,196,-39.9267,-25.7143,NORMAL,UNASSIGNED
MAIN_00,,,197,course_07,197,-40.2192,-26.4912,NORMAL,UNASSIGNED
MAIN_00,,,198,course_07,198,-40.4822,-27.2905,NORMAL,UNASSIGNED
MAIN_00,,,199,course_07,199,-40.8072,-28.0248,NORMAL,UNASSIGNED
MAIN_00,,,200,course_07,200,-41.0705,-28.7230,NORMAL,UNASSIGNED
MAIN_00,,,201,course_07,201,-41.3564,-29.4614,NORMAL,UNASSIGNED
MAIN_00,,,202,course_07,202,-41.6388,-30.0666,NORMAL,UNASSIGNED
MAIN_00,,,203,course_07,203,-41.9808,-30.8011,NORMAL,UNASSIGNED
MAIN_00,,,204,course_07,204,-42.3694,-31.9037,NORMAL,UNASSIGNED
MAIN_00,,,205,course_07,205,-42.6591,-32.6990,NORMAL,UNASSIGNED
MAIN_00,,,206,course_07,206,-42.9847,-33.4982,NORMAL,UNASSIGNED
MAIN_00,,,207,course_07,207,-43.3457,-34.3107,NORMAL,UNASSIGNED
MAIN_00,,,208,course_07,208,-43.6382,-34.9917,NORMAL,UNASSIGNED
MAIN_00,,,209,course_07,209,-44.0414,-35.9979,NORMAL,UNASSIGNED
MAIN_00,,,210,course_07,210,-44.3952,-36.8450,NORMAL,UNASSIGNED
MAIN_00,,,211,course_07,211,-44.7365,-37.6024,NORMAL,UNASSIGNED
MAIN_00,,,212,course_07,212,-45.0842,-38.4507,NORMAL,UNASSIGNED
MAIN_00,,,213,course_07,213,-45.3467,-39.1491,NORMAL,UNASSIGNED
MAIN_00,,,214,course_07,214,-45.6865,-39.8886,NORMAL,UNASSIGNED
MAIN_00,,,215,course_07,215,-45.9833,-40.6340,NORMAL,UNASSIGNED
MAIN_00,,,216,course_07,216,-46.2426,-41.3380,NORMAL,UNASSIGNED
MAIN_00,,,217,course_07,217,-46.6015,-42.1746,NORMAL,UNASSIGNED
MAIN_00,,,218,course_07,218,-46.9210,-42.9316,NORMAL,UNASSIGNED
MAIN_00,,,219,course_07,219,-47.2921,-43.7751,NORMAL,UNASSIGNED
MAIN_00,,,220,course_07,220,-47.5310,-44.3826,NORMAL,UNASSIGNED
MAIN_00,,,221,course_07,221,-47.8438,-45.0246,NORMAL,UNASSIGNED
MAIN_00,,,222,course_07,222,-48.1594,-45.7413,NORMAL,UNASSIGNED
MAIN_00,,,223,course_07,223,-48.5773,-46.4822,NORMAL,UNASSIGNED
MAIN_00,,,224,course_07,224,-49.0058,-47.2932,NORMAL,UNASSIGNED
MAIN_00,,,225,course_07,225,-49.4484,-47.8437,NORMAL,UNASSIGNED
MAIN_00,,,226,course_07,226,-49.9746,-48.3314,NORMAL,UNASSIGNED
MAIN_00,,,227,course_07,227,-50.7696,-48.8039,NORMAL,UNASSIGNED
MAIN_00,,,228,course_07,228,-51.6618,-49.1200,NORMAL,UNASSIGNED
MAIN_00,,,229,course_07,229,-52.2081,-49.0886,NORMAL,UNASSIGNED
MAIN_00,,,230,course_07,230,-53.3618,-48.8171,NORMAL,UNASSIGNED
MAIN_00,,,231,course_07,231,-54.1940,-48.4040,NORMAL,UNASSIGNED
MAIN_00,,,232,course_07,232,-54.9086,-47.9483,NORMAL,UNASSIGNED
MAIN_00,,,233,course_07,233,-55.5905,-47.4491,NORMAL,UNASSIGNED
MAIN_00,,,234,course_07,234,-56.3019,-46.8609,NORMAL,UNASSIGNED
MAIN_00,,,235,course_07,235,-56.9098,-46.1443,NORMAL,UNASSIGNED
MAIN_00,,,236,course_07,236,-57.1287,-45.6407,NORMAL,UNASSIGNED
MAIN_00,,,237,course_07,237,-57.6247,-44.6001,NORMAL,UNASSIGNED
MAIN_00,,,238,course_07,238,-57.7914,-43.6790,NORMAL,UNASSIGNED
MAIN_00,,,239,course_07,239,-57.9055,-43.2009,NORMAL,UNASSIGNED
MAIN_00,,,240,course_07,240,-58.1356,-42.1685,NORMAL,UNASSIGNED
MAIN_00,,,241,course_07,241,-58.0755,-41.1897,NORMAL,UNASSIGNED
MAIN_00,,,242,course_07,242,-57.9879,-40.3261,NORMAL,UNASSIGNED
MAIN_00,,,243,course_07,243,-57.8805,-39.3950,NORMAL,UNASSIGNED
MAIN_00,,,244,course_07,244,-57.9037,-38.6770,NORMAL,UNASSIGNED
MAIN_00,,,245,course_07,245,-57.7689,-37.9194,NORMAL,UNASSIGNED
MAIN_00,,,246,course_07,246,-57.7690,-37.2159,NORMAL,UNASSIGNED
MAIN_00,,,247,course_07,247,-57.7491,-36.3032,NORMAL,UNASSIGNED
MAIN_00,,,248,course_07,248,-57.7972,-35.4140,NORMAL,UNASSIGNED
MAIN_00,,,249,course_07,249,-57.9478,-34.6675,NORMAL,UNASSIGNED
MAIN_00,,,250,course_07,250,-58.2183,-33.7875,NORMAL,UNASSIGNED
MAIN_00,,,251,course_07,251,-58.5540,-32.9271,NORMAL,UNASSIGNED
MAIN_00,,,252,course_07,252,-58.8379,-32.2623,NORMAL,UNASSIGNED
MAIN_00,,,253,course_07,253,-59.2804,-31.5528,NORMAL,UNASSIGNED
MAIN_00,,,254,course_07,254,-59.6467,-31.0813,NORMAL,UNASSIGNED
MAIN_00,,,255,course_07,255,-60.1257,-30.5595,NORMAL,UNASSIGNED
MAIN_00,,,256,course_07,256,-61.0841,-29.8941,NORMAL,UNASSIGNED
MAIN_00,,,257,course_07,257,-61.7344,-29.5035,NORMAL,UNASSIGNED
MAIN_00,,,258,course_07,258,-62.6620,-29.0129,NORMAL,UNASSIGNED
MAIN_00,,,259,course_07,259,-63.6043,-28.7569,NORMAL,UNASSIGNED
MAIN_00,,,260,course_07,260,-64.4989,-28.5137,NORMAL,UNASSIGNED
MAIN_00,,,261,course_07,261,-65.3219,-28.4176,NORMAL,UNASSIGNED
MAIN_00,,,262,course_07,262,-66.0096,-28.4509,NORMAL,UNASSIGNED
MAIN_00,,,263,course_07,263,-66.7614,-28.4999,NORMAL,UNASSIGNED
MAIN_00,,,264,course_07,264,-67.4343,-28.5599,NORMAL,UNASSIGNED
MAIN_00,,,265,course_07,265,-68.4006,-28.7216,NORMAL,UNASSIGNED
MAIN_00,,,266,course_07,266,-68.9558,-28.8088,NORMAL,UNASSIGNED
MAIN_00,,,267,course_07,267,-69.6538,-28.9299,NORMAL,UNASSIGNED
MAIN_00,,,268,course_07,268,-70.4172,-28.9783,NORMAL,UNASSIGNED
MAIN_00,,,269,course_07,269,-71.3016,-28.9709,NORMAL,UNASSIGNED
MAIN_00,,,270,course_07,270,-72.3417,-28.9311,NORMAL,UNASSIGNED
MAIN_00,,,271,course_07,271,-72.9860,-28.8143,NORMAL,UNASSIGNED
MAIN_00,,,272,course_07,272,-73.8160,-28.5733,NORMAL,UNASSIGNED
MAIN_00,,,273,course_07,273,-74.7771,-28.2155,NORMAL,UNASSIGNED
MAIN_00,,,274,course_07,274,-75.6317,-27.6905,NORMAL,UNASSIGNED
MAIN_00,,,275,course_07,275,-76.4334,-26.9357,NORMAL,UNASSIGNED
MAIN_00,,,276,course_07,276,-77.1103,-26.1721,NORMAL,UNASSIGNED
MAIN_00,,,277,course_07,277,-77.6619,-25.3702,NORMAL,UNASSIGNED
MAIN_00,,,278,course_07,278,-78.1676,-24.5760,NORMAL,UNASSIGNED
MAIN_00,,,279,course_07,279,-78.4066,-23.7429,NORMAL,UNASSIGNED
MAIN_00,,,280,course_07,280,-78.6711,-22.8897,NORMAL,UNASSIGNED
MAIN_00,,,281,course_07,281,-78.8555,-22.0412,NORMAL,UNASSIGNED
MAIN_00,,,282,course_07,282,-78.9083,-21.1750,NORMAL,UNASSIGNED
MAIN_00,,,283,course_07,283,-78.8478,-20.3590,NORMAL,UNASSIGNED
MAIN_00,,,284,course_07,284,-78.6258,-19.5152,NORMAL,UNASSIGNED
MAIN_00,,,285,course_07,285,-78.4910,-18.7966,NORMAL,UNASSIGNED
MAIN_00,,,286,course_07,286,-78.0410,-17.9026,NORMAL,UNASSIGNED
MAIN_00,,,287,course_07,287,-77.4733,-17.0583,NORMAL,UNASSIGNED
MAIN_00,,,288,course_07,288,-76.8644,-16.5266,NORMAL,UNASSIGNED
MAIN_00,,,289,course_07,289,-76.1994,-16.1434,NORMAL,UNASSIGNED
MAIN_00,,,290,course_07,290,-75.3252,-15.7270,NORMAL,UNASSIGNED
MAIN_00,,,291,course_07,291,-74.3871,-15.5756,NORMAL,UNASSIGNED
MAIN_00,,,292,course_07,292,-73.4695,-15.5522,NORMAL,UNASSIGNED
MAIN_00,,,293,course_07,293,-72.6600,-15.5952,NORMAL,UNASSIGNED
MAIN_00,,,294,course_07,294,-71.8705,-15.5262,NORMAL,UNASSIGNED
MAIN_00,,,295,course_07,295,-71.1082,-15.5663,NORMAL,UNASSIGNED
MAIN_00,,,296,course_07,296,-70.1582,-15.7294,NORMAL,UNASSIGNED
MAIN_00,,,297,course_07,297,-69.2830,-15.9400,NORMAL,UNASSIGNED
MAIN_00,,,298,course_07,298,-68.4976,-16.1161,NORMAL,UNASSIGNED
MAIN_00,,,299,course_07,299,-67.6272,-16.3495,NORMAL,UNASSIGNED
MAIN_00,,,300,course_07,300,-66.8597,-16.5753,NORMAL,UNASSIGNED
MAIN_00,,,301,course_07,301,-66.0481,-16.7013,NORMAL,UNASSIGNED
MAIN_00,,,302,course_07,302,-65.1817,-16.9782,NORMAL,UNASSIGNED
MAIN_00,,,303,course_07,303,-64.3498,-17.1504,NORMAL,UNASSIGNED
MAIN_00,,,304,course_07,304,-63.7115,-17.3087,NORMAL,UNASSIGNED
MAIN_00,,,305,course_07,305,-62.8089,-17.4789,NORMAL,UNASSIGNED
MAIN_00,,,306,course_07,306,-62.0035,-17.6972,NORMAL,UNASSIGNED
MAIN_00,,,307,course_07,307,-61.2065,-17.9117,NORMAL,UNASSIGNED
MAIN_00,,,308,course_07,308,-60.5444,-18.1193,NORMAL,UNASSIGNED
MAIN_00,,,309,course_07,309,-59.6724,-18.3584,NORMAL,UNASSIGNED
MAIN_00,,,310,course_07,310,-58.8228,-18.5934,NORMAL,UNASSIGNED
MAIN_00,,,311,course_07,311,-57.8675,-19.0645,NORMAL,UNASSIGNED
MAIN_00,,,312,course_07,312,-56.9519,-19.4129,NORMAL,UNASSIGNED
MAIN_00,,,313,course_07,313,-56.4029,-19.5411,NORMAL,UNASSIGNED
MAIN_00,,,314,course_07,314,-55.8198,-19.7308,NORMAL,UNASSIGNED
MAIN_00,,,315,course_07,315,-54.9442,-20.0163,NORMAL,UNASSIGNED
MAIN_00,,,316,course_07,316,-54.1636,-20.3708,NORMAL,UNASSIGNED
MAIN_00,,,317,course_07,317,-53.3483,-20.6481,NORMAL,UNASSIGNED
MAIN_00,,,318,course_07,318,-52.5262,-20.9441,NORMAL,UNASSIGNED
MAIN_00,,,319,course_07,319,-51.8660,-21.2275,NORMAL,UNASSIGNED
