s_m,x_m,y_m,target_speed_mps,mission,direction,fsm_zone,fsm_event_ids,fsm_actions,fsm_conditions,fsm_hold_sec,direction_source
14.0976,-13.1615,1.6403,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
14.1976,-13.2611,1.6493,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
14.2975,-13.3607,1.6582,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
14.3976,-13.4603,1.6670,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
14.4975,-13.5599,1.6759,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
14.5975,-13.6595,1.6848,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
14.6975,-13.7590,1.6940,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
14.7975,-13.8586,1.7033,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
14.8975,-13.9581,1.7130,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
14.9974,-14.0575,1.7230,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
15.0974,-14.1570,1.7334,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
15.1974,-14.2564,1.7440,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
15.2974,-14.3558,1.7550,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
15.3974,-14.4551,1.7662,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
15.4973,-14.5544,1.7776,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
15.5973,-14.6538,1.7892,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
15.6973,-14.7531,1.8007,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
15.7973,-14.8524,1.8123,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
15.8973,-14.9517,1.8240,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
15.9973,-15.0510,1.8356,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
16.0972,-15.1503,1.8474,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
16.1972,-15.2496,1.8591,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
16.2973,-15.3489,1.8708,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
16.3972,-15.4482,1.8825,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
16.4972,-15.5474,1.8945,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
16.5971,-15.6467,1.9064,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
16.6971,-15.7459,1.9186,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
