s_m,x_m,y_m,target_speed_mps,mission,direction
28.1377,11.9254,-6.0087,0.150,PERP_PARK,-1
28.2373,12.0110,-5.9577,0.150,PERP_PARK,-1
28.3369,12.0960,-5.9058,0.150,PERP_PARK,-1
28.4365,12.1803,-5.8529,0.150,PERP_PARK,-1
28.5360,12.2639,-5.7988,0.150,PERP_PARK,-1
28.6357,12.3464,-5.7430,0.150,PERP_PARK,-1
28.7352,12.4283,-5.6864,0.150,PERP_PARK,1
28.8351,12.3375,-5.7283,0.150,PERP_PARK,1
28.9351,12.2468,-5.7703,0.150,PERP_PARK,1
29.0351,12.1561,-5.8123,0.150,PERP_PARK,1
29.1351,12.0654,-5.8545,0.150,PERP_PARK,1
29.2351,11.9747,-5.8967,0.150,PERP_PARK,1
29.3351,11.8842,-5.9390,0.150,PERP_PARK,1
29.4350,11.7937,-5.9814,0.150,PERP_PARK,1
29.5350,11.7032,-6.0239,0.150,PERP_PARK,1
29.6350,11.6128,-6.0666,0.150,PERP_PARK,1
29.7349,11.5223,-6.1093,0.150,PERP_PARK,1
29.8349,11.4320,-6.1519,0.150,PERP_PARK,1
29.9349,11.3414,-6.1945,0.150,PERP_PARK,1
30.0348,11.2510,-6.2369,0.150,PERP_PARK,1
30.1348,11.1605,-6.2793,0.150,PERP_PARK,1
30.2348,11.0698,-6.3214,0.150,PERP_PARK,1
30.3347,10.9790,-6.3633,0.150,PERP_PARK,1
30.4347,10.8881,-6.4049,0.150,PERP_PARK,1
30.5347,10.7969,-6.4460,0.150,PERP_PARK,1
30.6348,10.7055,-6.4867,0.150,PERP_PARK,1
30.7346,10.6141,-6.5268,0.150,PERP_PARK,1
30.8347,10.5222,-6.5664,0.150,PERP_PARK,1
30.9346,10.4301,-6.6052,0.150,PERP_PARK,1
31.0346,10.3377,-6.6433,0.150,PERP_PARK,1
31.1346,10.2449,-6.6805,0.150,PERP_PARK,1
31.2346,10.1517,-6.7169,0.150,PERP_PARK,1
31.3346,10.0582,-6.7523,0.150,PERP_PARK,1
31.4345,9.9643,-6.7865,0.150,PERP_PARK,1
31.5345,9.8700,-6.8196,0.150,PERP_PARK,1
31.6345,9.7752,-6.8515,0.150,PERP_PARK,1
31.7344,9.6800,-6.8819,0.150,PERP_PARK,1
31.8344,9.5843,-6.9110,0.150,PERP_PARK,1
31.9343,9.4882,-6.9385,0.150,PERP_PARK,1
32.0343,9.3917,-6.9643,0.150,PERP_PARK,1
32.1343,9.2946,-6.9884,0.150,PERP_PARK,1
32.2343,9.1971,-7.0106,0.150,PERP_PARK,1
32.3343,9.0992,-7.0309,0.150,PERP_PARK,1
32.4343,9.0009,-7.0490,0.150,PERP_PARK,1
32.5342,8.9022,-7.0649,0.150,PERP_PARK,1
32.6342,8.8032,-7.0785,0.150,PERP_PARK,1
32.7341,8.7038,-7.0897,0.150,PERP_PARK,1
32.8341,8.6043,-7.0983,0.150,PERP_PARK,1
32.9341,8.5044,-7.1043,0.150,PERP_PARK,1
33.0341,8.4045,-7.1076,0.150,PERP_PARK,1
33.1341,8.3045,-7.1080,0.150,PERP_PARK,1
33.2341,8.2046,-7.1055,0.150,PERP_PARK,1
33.3340,8.1048,-7.1000,0.150,PERP_PARK,1
33.4340,8.0051,-7.0915,0.150,PERP_PARK,1
33.5340,7.9058,-7.0799,0.150,PERP_PARK,1
33.6339,7.8070,-7.0652,0.150,PERP_PARK,1
33.7339,7.7086,-7.0474,0.150,PERP_PARK,1
33.8338,7.6109,-7.0265,0.150,PERP_PARK,1
33.9338,7.5139,-7.0025,0.150,PERP_PARK,1
34.0338,7.4176,-6.9754,0.150,PERP_PARK,1
34.1338,7.3222,-6.9454,0.150,PERP_PARK,1
34.2337,7.2278,-6.9123,0.150,PERP_PARK,1
34.3337,7.1345,-6.8765,0.150,PERP_PARK,1
34.4337,7.0424,-6.8379,0.150,PERP_PARK,1
34.5337,6.9513,-6.7965,0.150,PERP_PARK,1
34.6336,6.8616,-6.7526,0.150,PERP_PARK,1
34.7336,6.7730,-6.7060,0.150,PERP_PARK,1
34.8336,6.6859,-6.6570,0.150,PERP_PARK,1
34.9335,6.6001,-6.6057,0.150,PERP_PARK,1
35.0335,6.5158,-6.5520,0.150,PERP_PARK,1
35.1335,6.4329,-6.4960,0.150,PERP_PARK,1
35.2334,6.3516,-6.4379,0.150,PERP_PARK,1
35.3334,6.2717,-6.3778,0.150,PERP_PARK,1
35.4334,6.1934,-6.3157,0.150,PERP_PARK,1
35.5334,6.1167,-6.2515,0.150,PERP_PARK,1
35.6334,6.0415,-6.1857,0.150,PERP_PARK,1
35.7333,5.9679,-6.1181,0.150,PERP_PARK,1
35.8333,5.8959,-6.0487,0.150,PERP_PARK,1
35.9333,5.8254,-5.9778,0.150,PERP_PARK,1
36.0332,5.7564,-5.9054,0.150,PERP_PARK,1
36.1332,5.6890,-5.8316,0.150,PERP_PARK,1
36.2331,5.6231,-5.7565,0.150,PERP_PARK,1
36.3332,5.5586,-5.6800,0.150,PERP_PARK,1
36.4331,5.4956,-5.6024,0.150,PERP_PARK,1
36.5331,5.4339,-5.5237,0.150,PERP_PARK,1
36.6331,5.3737,-5.4440,0.150,PERP_PARK,1
36.7330,5.3146,-5.3633,0.150,PERP_PARK,1
36.8331,5.2569,-5.2816,0.150,PERP_PARK,1
36.9330,5.2003,-5.1992,0.150,PERP_PARK,1
37.0329,5.1447,-5.1162,0.150,PERP_PARK,1
37.1330,5.0898,-5.0326,0.150,PERP_PARK,1
37.2329,5.0356,-4.9485,0.150,PERP_PARK,1
37.3329,4.9818,-4.8644,0.150,PERP_PARK,1
37.4328,4.9280,-4.7801,0.150,PERP_PARK,1
37.5329,4.8739,-4.6960,0.150,PERP_PARK,1
37.6329,4.8192,-4.6122,0.150,PERP_PARK,1
37.7328,4.7637,-4.5292,0.150,PERP_PARK,1
37.8327,4.7072,-4.4467,0.150,PERP_PARK,1
37.9327,4.6494,-4.3652,0.150,PERP_PARK,1
38.0327,4.5903,-4.2845,0.150,PERP_PARK,1
