s_m,x_m,y_m,target_speed_mps,mission,direction
38.7325,-25.9977,16.1140,0.300,PERP_PARK,1
38.8326,-25.9280,16.0422,0.300,PERP_PARK,1
38.9325,-25.8584,15.9706,0.300,PERP_PARK,1
39.0325,-25.7887,15.8988,0.300,PERP_PARK,1
39.1325,-25.7192,15.8270,0.300,PERP_PARK,1
39.2324,-25.6499,15.7549,0.300,PERP_PARK,1
39.3324,-25.5809,15.6825,0.300,PERP_PARK,1
39.4324,-25.5123,15.6098,0.300,PERP_PARK,1
39.5324,-25.4443,15.5365,0.300,PERP_PARK,1
39.6323,-25.3766,15.4629,0.300,PERP_PARK,1
39.7323,-25.3095,15.3888,0.300,PERP_PARK,1
39.8323,-25.2429,15.3144,0.300,PERP_PARK,1
39.9323,-25.1767,15.2394,0.300,PERP_PARK,1
40.0323,-25.1111,15.1640,0.300,PERP_PARK,1
40.1322,-25.0459,15.0882,0.300,PERP_PARK,1
40.2322,-24.9811,15.0120,0.300,PERP_PARK,1
40.3322,-24.9168,14.9355,0.300,PERP_PARK,1
40.4321,-24.8528,14.8587,0.300,PERP_PARK,1
40.5322,-24.7890,14.7816,0.300,PERP_PARK,1
40.6321,-24.7255,14.7045,0.300,PERP_PARK,1
40.7320,-24.6621,14.6272,0.300,PERP_PARK,1
40.8321,-24.5987,14.5498,0.300,PERP_PARK,1
40.9320,-24.5354,14.4725,0.300,PERP_PARK,1
41.0320,-24.4719,14.3953,0.300,PERP_PARK,1
41.1320,-24.4082,14.3182,0.300,PERP_PARK,1
41.2319,-24.3443,14.2413,0.300,PERP_PARK,1
41.3319,-24.2800,14.1648,0.300,PERP_PARK,1
41.4319,-24.2154,14.0885,0.300,PERP_PARK,1
41.5319,-24.1503,14.0126,0.300,PERP_PARK,1
41.6318,-24.0846,13.9373,0.300,PERP_PARK,1
41.7319,-24.0184,13.8622,0.300,PERP_PARK,1
41.8317,-23.9518,13.7878,0.300,PERP_PARK,1
41.9318,-23.8845,13.7139,0.300,PERP_PARK,1
42.0317,-23.8168,13.6404,0.300,PERP_PARK,1
42.1317,-23.7485,13.5672,0.300,PERP_PARK,1
42.2317,-23.6799,13.4945,0.300,PERP_PARK,1
42.3317,-23.6109,13.4221,0.300,PERP_PARK,1
